full_name,place_id,google_name,address,phone,lat,lon,cuisine_keyword,image_url,grid_id,rating,review_count,price_level,opening_hour,wheelchair_friendly,inspection_date,inspection_grade,cuisine_type,amenities
"Partybus Bakeshop, 31 Essex Street",,,,(+1) 917-262-0732,40.715856521803,-73.989603702959,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://s3-media1.fl.yelpcdn.com/bphoto/5kJcjeG0eZnBRNFXBaauBA/o.jpg,M-0112,4.3,82.0,$,"{'Monday': ['08:00–16:00'], 'Tuesday': ['08:00–16:00'], 'Wednesday': ['08:00–16:00'], 'Thursday': ['08:00–16:00'], 'Friday': ['08:00–16:00'], 'Saturday': ['08:00–16:00'], 'Sunday': ['08:00–16:00']}",0.0,2023-12-07,A,Bakery Products/Desserts,
"Glur, 144 West 19 Street",,,,(+1) 212-738-9898,40.740985250791,-73.995918576079,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",https://s3-media1.fl.yelpcdn.com/bphoto/qVRmUeQWlYt71Rmnc4I7DQ/o.jpg,M-0272,4.4,346.0,$$,"{'Monday': ['11:30–15:00', '16:00–21:30'], 'Tuesday': ['11:30–15:00', '16:00–21:30'], 'Wednesday': ['11:30–15:00', '16:00–21:30'], 'Thursday': ['11:30–15:00', '16:00–21:30'], 'Friday': ['11:30–15:00', '16:00–21:30'], 'Saturday': ['12:00–16:00', '17:00–21:30'], 'Sunday': ['12:00–16:00', '17:00–21:30']}",0.0,2024-05-23,A,Thai,
"Jerusalem Cafe, 7 West 36 Street",,,,(+1) 212-398-1475,40.749926655374,-73.984094377698,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'kosher', 'title': 'Kosher'}]",https://s3-media3.fl.yelpcdn.com/bphoto/epJZc3ZD50PYe3q2i8RcJw/o.jpg,M-0337,2.7,48.0,$$,"{'Monday': ['07:30–18:00'], 'Tuesday': ['07:30–18:00'], 'Wednesday': ['07:30–18:00'], 'Thursday': ['07:30–18:00'], 'Friday': ['07:30–16:00'], 'Saturday': [], 'Sunday': ['12:00–20:00']}",0.0,2025-04-02,A,Jewish/Kosher,
"Shiny Tea, 2667 Broadway",,,,(+1) 646-338-6707,40.798127028051,-73.969256394882,,,M-0794,,,,,0.0,2024-09-12,A,Coffee/Tea,
"The Orchard Townhouse, 242 10 Avenue",ChIJiwZEH91ZwokRF5o4HRlqvGY,The Orchard Townhouse,"242 10th Ave, New York, NY 10001, USA",(+1) 646-970-5670,40.748437295659,-74.003612700367,"[{'alias': 'tradamerican', 'title': 'American'}]",https://s3-media2.fl.yelpcdn.com/bphoto/qhJK0P3z5bhB63ePHZtSlw/o.jpg,M-0330,4.4,295.0,$$$,"{'Monday': ['17:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': []}",0.0,2025-01-21,Z,American,
"Chop'T, 200 Varick Street",,,,(+1) 917-397-4882,40.728340069398,-74.005343445984,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",https://s3-media1.fl.yelpcdn.com/bphoto/TxnJCGq5pYpK2SZZy5w8ow/o.jpg,M-0196,2.3,9.0,,"{'Monday': ['10:30–17:00'], 'Tuesday': ['10:30–17:00'], 'Wednesday': ['10:30–17:00'], 'Thursday': ['10:30–17:00'], 'Friday': ['10:30–17:00'], 'Saturday': [], 'Sunday': []}",0.0,2024-10-09,A,Other,
"Dunkin Donuts, 351 Grand Street",,,,(+1) 646-398-7070,40.716786983097,-73.989437618205,,,M-0127,,,,,0.0,2025-01-15,A,Donuts,
"Thai @ Lex, 1244 Lexington Avenue",,,,(+1) 212-288-6060,40.778031382677,-73.956660748784,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",https://s3-media3.fl.yelpcdn.com/bphoto/pfTY2sM4DF_RHCJiR2WVQQ/o.jpg,M-0599,3.8,284.0,$$,"{'Monday': ['11:30–16:00', '17:00–22:00'], 'Tuesday': ['11:30–16:00', '17:00–22:00'], 'Wednesday': ['11:30–16:00', '17:00–22:00'], 'Thursday': ['11:30–16:00', '17:00–22:00'], 'Friday': ['11:30–16:00', '17:00–22:00'], 'Saturday': ['12:00–16:00', '17:00–22:00'], 'Sunday': ['12:00–21:00']}",0.0,2025-01-13,,Thai,
"J. Bespoke / Irving Farm New York, 121 East 27 Street",,,,(+1) 212-213-2931,40.742274175012,-73.983497158118,,,M-0290,,,,,0.0,2023-04-26,A,Other,
"Now Or Never Coffee, 30 Grand Street",,,,(+1) 347-556-8312,40.722809395044,-74.004657538202,,,M-0152,,,,,0.0,2024-10-25,A,Coffee/Tea,
"Zizi, 182 8 Avenue",,,,(+1) 646-454-9710,40.743008213452,-74.000133525454,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",https://s3-media3.fl.yelpcdn.com/bphoto/0-e7zOfP2MTjXPQnVWBA0Q/o.jpg,M-0285,4.3,292.0,,"{'Monday': ['16:00–22:00'], 'Tuesday': ['16:00–22:00'], 'Wednesday': ['16:00–22:00'], 'Thursday': ['16:00–23:00'], 'Friday': ['16:00–23:00'], 'Saturday': ['11:00–23:00'], 'Sunday': ['11:00–22:00']}",0.0,2024-06-12,A,Mediterranean,
"S'Mores N'More, 42 West 42 Street",,,,(+1) 646-778-6131,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2022-11-15,A,American,
"Dios Proveedor Bakery, 1300 Saint Nicholas Avenue",,,,(+1) 212-795-7469,40.845570157021,-73.936451938329,,,M-1024,,,,,0.0,2025-01-30,A,Bakery Products/Desserts,
"Portale Restaurant, 126 West 18 Street",,,,(+1) 917-781-0255,40.740246911569,-73.995976359817,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/Iy4s6Mo3QgZKG6-2Ci2u2g/o.jpg,M-0272,4.5,249.0,$$$,"{'Monday': ['17:00–21:30'], 'Tuesday': ['17:00–21:30'], 'Wednesday': ['17:00–21:30'], 'Thursday': ['17:00–21:30'], 'Friday': ['17:00–22:30'], 'Saturday': ['17:00–22:30'], 'Sunday': ['17:00–21:30']}",0.0,2024-06-12,A,Italian,
"Momentea, 213 West 40 Street",,,,(+1) 516-426-2270,40.755032441153,-73.988554434074,,,M-0391,,,,,0.0,2023-12-20,A,Asian/Asian Fusion,
"Love Korean Barbecue, 319 5 Avenue",ChIJkV4nTpFZwokR8fAe6VMcxfE,LOVE Korean BBQ,"319 5th Ave, New York, NY 10016, USA",(+1) 646-669-8147,40.747234220623,-73.985419535506,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",https://s3-media1.fl.yelpcdn.com/bphoto/vimEKLuz4bKgxLFGvD5_Ig/o.jpg,M-0320,4.5,1287.0,$$$,"{'Monday': ['11:00–23:00'], 'Tuesday': ['11:00–23:00'], 'Wednesday': ['11:00–23:00'], 'Thursday': ['11:00–23:00'], 'Friday': ['11:00–01:00'], 'Saturday': ['12:00–01:00'], 'Sunday': ['12:00–23:00']}",0.0,2024-06-06,A,Barbecue,
"Ruby'S Cafe, 55 3 Avenue",,,,(+1) 646-998-4265,40.730988349684,-73.988840014972,"[{'alias': 'australian', 'title': 'Australian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",https://s3-media3.fl.yelpcdn.com/bphoto/QTs8CYVjVuIee955f7xDaw/o.jpg,M-0217,4.4,505.0,$$,"{'Monday': ['09:00–23:00'], 'Tuesday': ['09:00–23:00'], 'Wednesday': ['09:00–23:00'], 'Thursday': ['09:00–23:00'], 'Friday': ['09:00–23:00'], 'Saturday': ['09:00–23:00'], 'Sunday': ['09:00–23:00']}",0.0,2025-05-20,A,Australian,
"Felice 56, 15 West 56 Street",,,,(+1) 646-437-7272,40.762633326703,-73.975257995379,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/X_vLegbJgT3_nVE2dQJwUQ/o.jpg,M-0456,4.2,149.0,$$$,"{'Monday': ['11:00–22:00'], 'Tuesday': ['11:00–22:00'], 'Wednesday': ['11:00–22:00'], 'Thursday': ['11:00–22:00'], 'Friday': ['11:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",0.0,2025-05-21,A,Italian,
"Dunkin, 1235 Amsterdam Avenue",,,,(+1) 212-532-5003,40.809794439959,-73.958861631653,,,M-0882,,,,,1.0,2024-08-08,A,Donuts,
"Saint Ambroeus Cafe At Sotheby'S, 1334 York Avenue",,,,(+1) 212-207-6680,40.766307545837,-73.954126922317,,,M-0504,,,,,0.0,2025-05-06,A,American,
"Spi Catering Pantry, 175 Greenwich Street",,,,(+1) 917-856-5544,40.710967893711,-74.012357769399,,,M-0075,,,,,0.0,2023-07-11,A,American,
"Oceans, 233 Park Avenue South",,,,(+1) 212-209-1055,40.737633363828,-73.988232669045,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://s3-media1.fl.yelpcdn.com/bphoto/_HN3UIQS6tN76SaysFhorA/o.jpg,M-0260,4.5,284.0,$$$,"{'Monday': ['17:00–21:30'], 'Tuesday': ['17:00–22:00'], 'Wednesday': ['17:00–22:00'], 'Thursday': ['17:00–22:00'], 'Friday': ['17:00–22:00'], 'Saturday': ['17:00–22:00'], 'Sunday': ['17:00–21:30']}",0.0,2024-05-24,A,Seafood,
"New 94Th East Broadway, 94 East Broadway",,,,(+1) 212-625-1080,40.713770792532,-73.993640494134,"[{'alias': 'chinese', 'title': 'Chinese'}]",https://s3-media2.fl.yelpcdn.com/bphoto/_Ot6lC3KoX88_h6b-lfiOg/o.jpg,M-0096,3.3,17.0,$,"{'Monday': ['08:30–20:30'], 'Tuesday': ['08:30–20:30'], 'Wednesday': ['08:30–20:30'], 'Thursday': ['08:30–20:30'], 'Friday': ['08:30–20:30'], 'Saturday': ['08:30–20:30'], 'Sunday': ['08:30–20:30']}",0.0,2025-04-03,B,Chinese,
"Wafels & Dinges, 42 West 42 Street",,,,(+1) 201-723-0073,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2025-01-28,A,Bakery Products/Desserts,
"Max Brenner, 42 West 42 Street",,,,(+1) 646-467-8803,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2022-12-19,A,Coffee/Tea,
"L'Angeletto Restaurant, 327 2 Avenue",,,,(+1) 212-253-9600,40.73534079601,-73.982773597711,"[{'alias': 'italian', 'title': 'Italian'}]",https://s3-media2.fl.yelpcdn.com/bphoto/lBJtjQItMFraCAiK9wRh8Q/o.jpg,M-0248,4.4,105.0,,"{'Monday': ['17:00–22:00'], 'Tuesday': ['17:00–22:00'], 'Wednesday': ['17:00–22:00'], 'Thursday': ['17:00–22:00'], 'Friday': ['17:00–22:00'], 'Saturday': ['12:00–22:00'], 'Sunday': ['12:00–21:30']}",0.0,2024-03-26,A,Italian,
"United Chocolate Works, 42 West 42 Street",,,,(+1) 646-272-9081,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2023-11-28,A,Other,
"Frida'S Favorites, 42 West 42 Street",,,,(+1) 917-288-4218,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2023-11-28,A,Mexican,
"Fridas Favorites, 1802 65Th St Transverse",,,,(+1) 646-272-9081,40.7488436855265,-73.9880524849005,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",https://s3-media3.fl.yelpcdn.com/bphoto/wFq8qZCRp5ULi-BAnwia_Q/o.jpg,M-0336,4.2,5.0,,"{'Monday': ['11:00–21:00'], 'Tuesday': ['11:00–21:00'], 'Wednesday': ['11:00–21:00'], 'Thursday': ['11:00–21:00'], 'Friday': ['11:00–21:00'], 'Saturday': ['11:00–21:00'], 'Sunday': ['11:00–21:00']}",0.0,2019-12-17,A,Mexican,
"Terrace Café, 11 West 53 Street",,,,(+1) 212-333-1288,40.760995108468,-73.977200664943,,,M-0435,,,,,0.0,2025-02-12,A,American,
"Lol Comedy Lounge, 336 West 46 Street",,,,(+1) 917-767-9092,40.760266748343,-73.989084162164,,,M-0431,,,,,0.0,2022-12-14,A,Bottled Beverages,
"Van Leeuwen Ice Cream, 1250 6 Avenue",,,,(+1) 732-766-9225,40.759598655907,-73.980626748644,,,M-0434,,,,,0.0,2024-03-08,A,Frozen Desserts,
"Arancini Bros, 42 West 42 Street",ChIJR9legAFZwokRY2BpDp3jsNc,Cipriani Dolci,"West Balcony Grand Central Terminal, 89 E 42nd St, New York, NY 10017, USA",(+1) 718-404-6924,40.754068239421,-73.982321170752,,,M-0374,4.1,761.0,$$$,"{'Monday': ['11:30 - 21:45'], 'Tuesday': ['11:30 - 21:45'], 'Wednesday': ['11:30 - 21:45'], 'Thursday': ['11:30 - 21:45'], 'Friday': ['11:30 - 21:45'], 'Saturday': ['11:30 - 21:45'], 'Sunday': ['11:30 - 21:45']}",1.0,2019-12-10,A,Italian,"['delivery', 'dine_in', 'reservable', 'wheelchair_accessible_entrance', 'serves_beer', 'serves_brunch', 'serves_dinner', 'serves_lunch', 'serves_wine', 'takeout']"
"Jua, 36 East 22 Street",,,,(+1) 646-590-5982,40.740191508602,-73.988481211859,"[{'alias': 'korean', 'title': 'Korean'}]",https://s3-media2.fl.yelpcdn.com/bphoto/0uPI4vr-h_7aIyVWLnd3sw/o.jpg,M-0275,4.7,459.0,$$$,"{'Monday': [], 'Tuesday': ['18:00–23:00'], 'Wednesday': ['18:00–23:00'], 'Thursday': ['18:00–23:00'], 'Friday': ['18:00–23:00'], 'Saturday': ['18:00–23:00'], 'Sunday': ['18:00–23:00']}",0.0,2024-01-23,A,Korean,
"Mayhem Smokehouse, 42 West 42 Street",,,,(+1) 609-540-0403,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2019-12-11,A,Barbecue,
"Nowon, 507 East 6 Street",,,,(+1) 516-660-7858,40.725284083095,-73.983504989493,,,M-0173,,,,,0.0,2024-10-19,,Korean,
"Proper Food, 555 Madison Avenue",,,,(+1) 212-815-9885,40.761169899412,-73.973161256578,,,M-0437,,,,,0.0,2023-11-21,A,American,
"N'Roll, 339 East 75 Street",,,,(+1) 347-743-3464,40.770332069693,-73.955940111747,,,M-0524,,,,,0.0,2023-01-28,A,Japanese,
"Bareburger, 2233 Broadway",,,,(+1) 917-523-5650,40.784260120614,-73.979677063748,,,M-0631,,,,,0.0,2024-10-19,,Hamburgers,
"Bareburger, 795 Columbus Avenue",,,,(+1) 646-559-2986,40.794552526401,-73.966271257782,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'salad', 'title': 'Salad'}]",https://s3-media2.fl.yelpcdn.com/bphoto/vMcm0XPcck4mUJFwDPflfA/o.jpg,M-0750,3.5,433.0,$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['12:00–22:00'], 'Sunday': ['12:00–22:00']}",0.0,2024-07-29,A,American,
"Doughnuttery, 42 West 42 Street",,,,(+1) 917-991-0564,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2024-06-08,,Donuts,
"Cafe 575, 575 5 Avenue",,,,(+1) 212-204-1086,40.756384108784,-73.978205696835,,,M-0394,,,,,0.0,2023-12-07,A,Coffee/Tea,
"Pickle Me Pete, 42 West 42 Street",,,,(+1) 516-531-3135,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2023-11-28,A,Vegan,
"Noodle Village, 13 Mott Street",,,,(+1) 212-233-0788,40.714119547673,-73.998748292612,,,M-0094,,,,,0.0,2024-05-29,A,Chinese,
"Jicama, 42 West 42 Street",,,,(+1) 917-543-9004,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2019-12-10,A,Other,
"Starbucks, 277 Park Avenue",,,,(+1) 347-640-0523,40.7555573125,-73.97513791153,,,M-0395,,,,,0.0,2024-10-17,A,Coffee/Tea,
"Cipriani South Street, 10 South Street",,,,(+1) 212-499-0599,40.701687901075,-74.011631125861,,,M-0039,,,,,1.0,2024-05-30,A,Italian,
"Kings Of Kobe, 650 West 42 Street",,,,(+1) 646-370-5121,40.761543580072,-74.00006858628,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'steak', 'title': 'Steakhouses'}]",https://s3-media1.fl.yelpcdn.com/bphoto/Hm8oJaJT9xawkRjvVdkoXA/o.jpg,M-0428,4.3,534.0,$$,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–23:00'], 'Saturday': ['12:00–23:00'], 'Sunday': ['12:00–22:00']}",0.0,2023-05-20,A,American,
"Pasta Eater, 9 East 17 Street",,,,(+1) 917-697-8610,40.737617183204,-73.991491150081,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'desserts', 'title': 'Desserts'}]",https://s3-media1.fl.yelpcdn.com/bphoto/J6gCA62Qd95YiXabDT9klA/o.jpg,M-0259,4.0,342.0,$$$,"{'Monday': ['11:30–23:00'], 'Tuesday': ['11:30–23:00'], 'Wednesday': ['11:30–23:00'], 'Thursday': ['11:30–23:00'], 'Friday': ['11:30–00:00'], 'Saturday': ['11:30–00:00'], 'Sunday': ['11:30–22:00']}",0.0,2025-04-17,A,Italian,
"Starbucks Reserve, 1 7 Avenue",,,,(+1) 212-627-2822,40.736651337371,-74.001017583018,,,M-0241,,,,,0.0,2025-04-02,A,Coffee/Tea,
"Big Mozz, 42 West 42 Street",,,,(+1) 561-818-6893,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2019-12-11,A,American,
"Sophra Turkish Restaurant, 535 3 Avenue",,,,(+1) 646-609-2392,40.746744345944,-73.977360747715,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'halal', 'title': 'Halal'}]",https://s3-media3.fl.yelpcdn.com/bphoto/EdagE_-yCCwve3dGqTip3w/o.jpg,M-0322,4.6,167.0,$$,"{'Monday': ['11:00–22:00'], 'Tuesday': ['11:00–22:00'], 'Wednesday': ['11:00–22:00'], 'Thursday': ['11:00–22:00'], 'Friday': ['11:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",0.0,2025-05-08,,Turkish,
"Bolivia Llama Party, 42 West 42 Street",,,,(+1) 347-395-5481,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2019-12-10,A,Other,
"Koku Ramen, 2 West 32 Street",ChIJkYiL9qhZwokRfKsEI-sLr1s,KOKU RAMEN,"2 W 32nd St, New York, NY 10001, USA",(+1) 212-643-8488,40.747308389619,-73.985903129221,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'korean', 'title': 'Korean'}]",https://s3-media4.fl.yelpcdn.com/bphoto/nqtLgQQvj5ig9gTrHi46nA/o.jpg,M-0320,4.3,1260.0,$$,"{'Monday': ['11:30–21:00'], 'Tuesday': ['11:30–21:00'], 'Wednesday': ['11:30–21:00'], 'Thursday': ['11:30–01:30'], 'Friday': ['11:30–01:30'], 'Saturday': ['11:30–01:30'], 'Sunday': ['11:30–01:30']}",0.0,2024-08-19,A,Asian/Asian Fusion,
"Pierogi Boys, 42 West 42 Street",,,,(+1) 646-413-4488,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2019-12-11,A,Polish,
"I Milky, 992 6 Avenue",ChIJYStirPNZwokR9AhcS-5uKys,I’Milky 沐白 - Midtown,"992 6th Ave, New York, NY 10018, USA",(+1) 917-775-1592,40.751453057972,-73.986562742494,,,M-0353,4.5,731.0,,,0.0,2024-04-22,A,Coffee/Tea,
"Rosecrans, 7 Greenwich Avenue",,,,(+1) 646-504-6864,40.734153606074,-73.999711334829,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'giftshops', 'title': 'Gift Shops'}, {'alias': 'florists', 'title': 'Florists'}]",https://s3-media1.fl.yelpcdn.com/bphoto/ap4KTG9-AR6mS0XVDICdZA/o.jpg,M-0228,4.1,87.0,,"{'Monday': ['08:00–20:00'], 'Tuesday': ['08:00–20:00'], 'Wednesday': ['08:00–20:00'], 'Thursday': ['08:00–20:00'], 'Friday': ['08:00–20:00'], 'Saturday': ['08:00–20:00'], 'Sunday': ['08:00–20:00']}",0.0,2025-02-27,A,Coffee/Tea,
"Destination Dumplings, 42 West 42 Street",,,,(+1) 347-702-3643,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2023-11-28,A,Chinese,
"Wafels & Dinges, 20 Union Square West",,,,(+1) 929-318-5877,40.736609791786,-73.990679378381,,,M-0245,,,,,0.0,2023-12-14,A,Pancakes/Waffles,
"Book Club, 197 East 3 Street",,,,(+1) 646-678-4160,40.722920844715,-73.983545261413,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",https://s3-media1.fl.yelpcdn.com/bphoto/nl9i0Ku8UlaKtNn3x_j4Hw/o.jpg,M-0159,4.3,187.0,$$,"{'Monday': ['09:00–00:00'], 'Tuesday': ['09:00–00:00'], 'Wednesday': ['09:00–00:00'], 'Thursday': ['09:00–01:00'], 'Friday': ['09:00–01:00'], 'Saturday': ['09:00–01:00'], 'Sunday': ['09:00–00:00']}",1.0,2024-08-19,A,Coffee/Tea,
"Paola'S Osteria, 1246 Madison Avenue",,,,(+1) 212-923-5820,40.783114858982,-73.957173797144,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",https://s3-media3.fl.yelpcdn.com/bphoto/4swcAzE7o7nGNMUPHvX3rA/o.jpg,M-0638,3.6,91.0,,"{'Monday': ['12:00–22:00'], 'Tuesday': ['12:00–22:00'], 'Wednesday': ['12:00–22:00'], 'Thursday': ['12:00–22:00'], 'Friday': ['12:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",0.0,2025-03-13,,Italian,
"New Fresh Wok, 1777 1 Avenue",,,,(+1) 212-828-7666,40.78055785168,-73.946696791777,"[{'alias': 'chinese', 'title': 'Chinese'}]",,M-0621,0.0,0.0,,,0.0,2024-07-24,,Chinese,
"Hyatt Herald Square, 30 West 31 Street",ChIJVdvEvqhZwokR1mgl1dOMO7U,Hyatt Herald Square New York,"30 W 31st St, New York, NY 10001, USA",(+1) 212-330-1234,40.747116426189,-73.987361213869,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",https://s3-media2.fl.yelpcdn.com/bphoto/oufIlHPY9VnfnmSHGXonew/o.jpg,M-0319,4.1,1104.0,$$,"{'Monday': ['06:00–23:00'], 'Tuesday': ['06:00–23:00'], 'Wednesday': ['06:00–23:00'], 'Thursday': ['06:00–23:00'], 'Friday': ['06:00–23:00'], 'Saturday': ['06:00–23:00'], 'Sunday': ['06:00–23:00']}",0.0,2024-06-25,A,American,
"Hyatt Place Midtown, 52 West 36 Street",ChIJq7MzgKlZwokRzkp9sskfGV8,Hyatt Place New York/Midtown-South,"52 W 36th St., New York, NY 10018, USA",(+1) 212-239-9100,40.750596592895,-73.985736407113,,,M-0354,4.2,1693.0,,,0.0,2024-11-06,,American,
"Amuse Restaurant, 212 East 42 Street",,,,(+1) 212-405-4399,40.750449000416,-73.973732237031,,,M-0341,,,,,1.0,2024-09-26,A,American,
"Dig Inn, 275 7 Avenue",ChIJ7S90uTdZwokRdSjuQxGxcS8,DIG,"275 7th Ave, New York, NY 10001, USA",(+1) 646-905-5911,40.745736372192,-73.994435007741,"[{'alias': 'newamerican', 'title': 'New American'}]",https://s3-media4.fl.yelpcdn.com/bphoto/JkCb1DPuks0XTLFP2pJFBw/o.jpg,M-0302,4.2,175.0,,"{'Monday': ['11:00–22:00'], 'Tuesday': ['11:00–22:00'], 'Wednesday': ['11:00–22:00'], 'Thursday': ['11:00–22:00'], 'Friday': ['11:00–22:00'], 'Saturday': ['11:00–22:00'], 'Sunday': ['11:00–22:00']}",1.0,2024-07-02,A,American,
"Whoops!, 42 West 42 Street",,,,(+1) 718-576-6723,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2023-11-28,A,Nuts/Confectionary,
"Pretty Ricky'S, 101 Rivington Street",,,,(+1) 646-429-3957,40.720025692256,-73.988235789858,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",https://s3-media4.fl.yelpcdn.com/bphoto/IeEg9arKx1b5Sj0WhV0BQw/o.jpg,M-0143,4.1,87.0,$$,"{'Monday': [], 'Tuesday': ['16:00–00:00'], 'Wednesday': ['16:00–00:00'], 'Thursday': ['16:00–01:00'], 'Friday': ['16:00–03:00'], 'Saturday': ['14:00–03:00'], 'Sunday': ['14:00–00:00']}",0.0,2024-12-11,A,American,
"The Little Shop, 252 Front Street",,,,(+1) 404-580-7126,40.708179870474,-74.000840408455,,,M-0064,,,,,0.0,2024-10-24,A,American,
"The Rinkside & Lodge Bar, 42 West 42 Street",,,,(+1) 212-629-6191,40.754068239421,-73.982321170752,,,M-0374,,,,,0.0,2023-11-28,N,Other,
"Kochi, 652 10 Avenue",,,,(+1) 646-478-7308,40.76207863325,-73.993668352385,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",https://s3-media4.fl.yelpcdn.com/bphoto/E3UlO9aXslj8dWlDgarLQQ/o.jpg,M-0450,4.5,513.0,$$$,"{'Monday': ['17:00–21:30'], 'Tuesday': ['17:00–21:30'], 'Wednesday': ['17:00–21:30'], 'Thursday': ['17:00–21:30'], 'Friday': ['17:00–22:00'], 'Saturday': ['17:00–22:00'], 'Sunday': ['17:00–21:30']}",0.0,2024-09-26,,Korean,
"Adore, 320 East 6 Street",,,,(+1) 201-470-7231,40.72709342647,-73.987848488752,,,M-0187,,,,,0.0,2025-03-18,,Japanese,
"Mughlai Indian Cusine, 255 West 55 Street",,,,(+1) 646-870-0555,40.765025401993,-73.982888630079,"[{'alias': 'indpak', 'title': 'Indian'}]",https://s3-media1.fl.yelpcdn.com/bphoto/7-EFD9me7C0tcTG7awG_wA/o.jpg,M-0474,4.4,216.0,$$,"{'Monday': ['11:00–21:45'], 'Tuesday': ['11:00–21:45'], 'Wednesday': ['11:00–21:45'], 'Thursday': ['11:00–21:45'], 'Friday': ['11:00–21:45'], 'Saturday': ['11:00–21:45'], 'Sunday': ['11:00–21:45']}",0.0,2023-12-07,,Indian,
