CAMIS,DBA,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,inspection_times,violation_times,normalized_name,in_yelp_by_name,yelp_lat,yelp_lon,normalized_phone,in_yelp_by_phone,in_yelp_by_name_or_phone,distance_by_name_or_phone,yelp_combined_match_confidence
50108947,STARBUCKS,200,LIBERTY STREET,10281.0,9297554010,Coffee/Tea,2024-05-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,05/21/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.711417662063,-74.015441905792,101.0,1.0,31704.0,1000057.0,1000160120.0,MN25,3,1,starbucks,True,40.72023566,-74.00095858,9297554010,False,True,1565.70561210084,low
50109190,7th STREET BURGER,91,EAST    7 STREET,10009.0,2013965169,American,2024-12-18,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,12/18/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.726835133231,-73.985402368383,103.0,2.0,3200.0,1005814.0,1004350001.0,MN22,5,3,7thstreetburger,True,40.709804,-74.007915,2013965169,False,True,2680.7023483978087,low
50109226,SIP + CO,41,WEST   58 STREET,10019.0,9177179747,Coffee/Tea,2025-01-13,Establishment re-opened by DOHMH.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,9.0,Z,01/13/2025,05/26/2025,Cycle Inspection / Reopening Inspection,40.764389966069,-73.975232070581,105.0,4.0,11201.0,1080444.0,1012740006.0,MN17,5,5,sipco,True,40.72766,-73.98336,9177179747,True,True,4141.184717191269,low
50109268,HIMALAYAN CURRY HOUSE,220,EAST   53 STREET,10022.0,3478528158,Asian/Asian Fusion,2025-03-25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.757413951436,-73.96874465019,106.0,4.0,9800.0,1038543.0,1013260040.0,MN19,6,6,himalayancurryhouse,True,40.8023275567219,-73.9662716345275,3478528158,False,True,4998.504063538241,low
50109423,NOIDUE PIZZA,143,WEST   69 STREET,10023.0,2127122222,Pizza,2021-07-27,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,17.0,N,,05/26/2025,Pre-permit (Operational) / Initial Inspection,40.77604813213,-73.981535424737,107.0,6.0,15300.0,1029633.0,1011410015.0,MN14,1,1,noiduepizza,False,40.78482,-73.97317,2127122222,True,True,1203.1216069352972,low
50109518,TAQUERIA SANTA FE,2248,1 AVENUE,10029.0,6468961006,Mexican,2025-05-13,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,21.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.795648327737,-73.93565103655,111.0,8.0,17800.0,1053065.0,1017090048.0,MN34,3,3,taqueriasantafe,True,40.700351,-73.920546,6468961006,False,True,10672.704179505376,low
50109521,BURGERMANIA,274,WEST   40 STREET,10018.0,9177237571,Hamburgers,2023-08-31,Violations were cited in the following area(s).,10A,"Toilet facility not maintained or provided with toilet paper, waste receptacle or self-closing door.",Not Critical,11.0,A,08/31/2023,05/26/2025,Pre-permit (Operational) / Re-inspection,40.755548575012,-73.989817662377,105.0,3.0,11300.0,1014512.0,1007890078.0,MN17,2,2,burgermania,True,40.716367,-73.962207,9177237571,False,True,4938.97778314666,low
50109552,BLUESTONE LANE,2,RIVER TERRACE,10282.0,9292717802,Australian,2024-11-25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,23.0,B,11/25/2024,05/26/2025,Cycle Inspection / Re-inspection,40.715507197018,-74.016662124763,101.0,1.0,31703.0,1087518.0,1000167516.0,MN25,3,3,bluestonelane,True,40.75522715431783,-74.00184827843114,9292717802,False,True,4589.63553106562,low
50109769,PRESSED JUICERY,329,LAFAYETTE STREET,10012.0,9174266220,"Juice, Smoothies, Fruit Salads",2024-05-22,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8.0,A,05/22/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.725652952492,-73.994855202197,102.0,2.0,5502.0,1008220.0,1005220038.0,MN23,3,3,pressedjuicery,True,40.71757270823712,-73.95747257055089,9174266220,False,True,3275.9779994640176,low
50109807,DUNKIN',1602,2 AVENUE,10028.0,6463812422,Donuts,2023-12-05,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,12/05/2023,05/26/2025,Cycle Inspection / Initial Inspection,40.776056484666,-73.953051444628,108.0,5.0,13800.0,1049916.0,1015460001.0,MN32,3,1,dunkin,True,40.69904902489941,-73.91906113366176,6463812422,False,True,9029.036623392065,low
50109808,DUNKIN' DONUTS,595,10 AVENUE,10036.0,2122472400,Coffee/Tea,2024-09-18,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,09/18/2024,05/26/2025,Cycle Inspection / Re-inspection,40.760448307559,-73.994884991896,104.0,3.0,12900.0,1079230.0,1010720029.0,MN15,4,3,dunkindonuts,True,40.76464043387568,-73.97432375890772,2122472400,False,True,1793.339412588313,low
50109916,OSTERIA CARLINA,455,HUDSON STREET,10014.0,6465595137,Italian,2023-05-16,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,10.0,A,05/16/2023,05/26/2025,Cycle Inspection / Initial Inspection,40.731274152659,-74.006696741467,102.0,3.0,6900.0,1010413.0,1006030065.0,MN23,2,2,osteriacarlina,True,40.719589,-74.00707,6465595137,True,True,1299.710352560155,low
50109974,VILLAGE CREPERIE,933,AMSTERDAM AVENUE,10025.0,6465466421,Coffee/Tea,2024-10-22,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,13.0,A,10/22/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.800220309521,-73.965853005246,107.0,7.0,18900.0,1055944.0,1018600061.0,MN12,3,3,villagecreperie,True,40.727463,-73.98284,6465466421,False,True,8215.764048046922,low
50110004,STARBUCKS,240,CENTRAL PARK SOUTH,10019.0,2126159700,Coffee/Tea,2024-10-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,10/21/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.767300361747,-73.980133523671,105.0,4.0,13700.0,1024922.0,1010300058.0,MN17,3,1,starbucks,True,40.72023566,-74.00095858,2126159700,False,True,5519.599512826029,low
50110093,SWEETGREEN,159,COLUMBUS AVENUE,10023.0,9175308995,Soups/Salads/Sandwiches,2024-04-16,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,04/16/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.774349043002,-73.98100876451,107.0,6.0,15300.0,1028260.0,1011207501.0,MN14,3,1,sweetgreen,True,40.702812,-73.9898298687172,9175308995,False,True,7989.199127257319,low
50110135,GENESIS,40,10TH AVE,10014.0,7043284036,Korean,2025-02-13,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,02/13/2025,05/26/2025,Cycle Inspection / Re-inspection,40.741819454103,-74.007975296417,102.0,3.0,7900.0,1090681.0,1006460001.0,MN23,3,2,genesis,True,40.865507,-73.920006,7043284036,False,True,15619.87989519659,low
50110602,LE PAIN QUOTIDIEN,921,BROADWAY,10010.0,6465752839,Bakery Products/Desserts,2024-05-09,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,12.0,A,05/09/2024,05/26/2025,Cycle Inspection / Re-inspection,40.739969286374,-73.989563839677,105.0,3.0,5600.0,1016239.0,1008500001.0,MN13,4,4,lepainquotidien,True,40.7038599,-74.0107814,6465752839,False,True,4395.32208673323,low
50110603,LE PAIN QUOTIDIEN,370,LEXINGTON AVENUE,10017.0,6465786597,Sandwiches/Salads/Mixed Buffet,2024-11-20,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13.0,A,11/20/2024,05/26/2025,Cycle Inspection / Re-inspection,40.75063901798,-73.976641186014,105.0,4.0,8000.0,1036150.0,1012950058.0,MN20,3,3,lepainquotidien,True,40.7038599,-74.0107814,6465786597,False,True,5944.157225835432,low
50110604,LE PAIN QUOTIDIEN,339,7 AVENUE,10001.0,2125055861,Coffee/Tea,2023-12-01,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,11.0,A,12/01/2023,05/26/2025,Cycle Inspection / Initial Inspection,40.747750946589,-73.992965953846,105.0,3.0,9500.0,1015097.0,1008040001.0,MN17,1,1,lepainquotidien,True,40.7038599,-74.0107814,2125055861,False,True,5106.145819999276,low
50110709,MAMAN,1424,3 AVENUE,10028.0,6464767660,Coffee/Tea,2024-02-08,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,02/08/2024,05/26/2025,Cycle Inspection / Re-inspection,40.775412817718,-73.956478321047,108.0,5.0,14000.0,1047526.0,1015090039.0,MN40,7,5,maman,True,40.72373904333609,-74.00823318708515,6464767660,False,True,7212.6346455609955,low
50110730,POKEWORKS,330,WEST   34 STREET,10001.0,9178590199,Hawaiian,2024-10-29,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,10/29/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.752612001987,-73.994503008184,104.0,3.0,10300.0,1013553.0,1007570054.0,MN13,2,2,pokeworks,True,40.718149,-73.957129,9178590199,False,True,4959.954935231661,low
50110741,BONDI SUSHI,246,5 AVENUE,10001.0,6466092308,Japanese,2025-04-30,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,7.0,,,05/26/2025,Cycle Inspection / Compliance Inspection,40.744585756978,-73.987372522452,105.0,2.0,5800.0,1015691.0,1008290042.0,MN13,5,2,bondisushi,True,40.71518511014587,-74.01095077802515,6466092308,False,True,3825.5648416856566,low
50110947,TWENTY ONE GRAINS,152,WEST   52 STREET,10019.0,9177556709,Salads,2024-11-25,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10.0,A,11/25/2024,05/26/2025,Cycle Inspection / Re-inspection,40.761997729789,-73.981568213506,105.0,4.0,13100.0,1023157.0,1010040020.0,MN17,3,3,twentyonegrains,True,40.70433,-74.00968,9177556709,False,True,6835.854709903543,low
50110979,TIGERLILY KITCHEN,58,3 AVENUE,10003.0,9293738992,Asian/Asian Fusion,2024-07-10,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,9.0,A,07/10/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.731073433889,-73.988803919195,103.0,2.0,4200.0,1008972.0,1005560023.0,MN22,2,2,tigerlilykitchen,False,40.7161006,-73.9951758,9293738992,True,True,1749.3520443900318,low
50111068,CASA MAYA,2026,2 AVENUE,10029.0,2127679041,Mexican,2024-05-16,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,11.0,A,05/16/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.789424517806,-73.943295022495,111.0,8.0,17000.0,1052703.0,1016760002.0,MN33,3,1,casamaya,True,40.69788604703111,-73.92679590207989,2127679041,False,True,10273.081511400214,low
50111076,TWO HANDS,250,MOTT STREET,10012.0,9177971854,Korean,2023-12-27,Violations were cited in the following area(s).,16-03,"Caloric content not posted on menus, menu boards or food tags, in a food service establishment that is 1 of 15 or more outlets operating the same type of business nationally under common ownership or control, or as a franchise or doing business under the same name, for each menu item that is served in portions, the size and content of which are standardized.",Not Applicable,,,,05/26/2025,Calorie Posting / Initial Inspection,40.723432430253,-73.994721888197,102.0,1.0,4300.0,1077770.0,1005080001.0,MN24,3,2,twohands,True,40.71782,-74.00547,9177971854,False,True,1099.9674440040542,low
50111197,LITTLE ITALY PIZZA,359,EAST   68 STREET,10065.0,2019831137,Pizza,2024-10-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,10/30/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.765678057521,-73.958892596624,108.0,5.0,11800.0,1044795.0,1014437501.0,MN31,4,4,littleitalypizza,True,40.7081041823001,-74.0046897976739,2019831137,False,True,7474.849884256865,low
50111280,PLANTSHED COFFEE BAR,723,AMSTERDAM AVENUE,10025.0,2126624400,Coffee/Tea,2024-02-20,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,,,05/26/2025,Cycle Inspection / Initial Inspection,40.793565633714,-73.970706739981,107.0,7.0,18100.0,1032587.0,1012267502.0,MN12,5,3,plantshedcoffeebar,False,40.73831226771467,-74.0037675,2126624400,True,True,6745.344312645136,low
50111322,LE PAIN QUOTIDIEN,2161,BROADWAY,10024.0,3329106880,American,2024-07-22,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11.0,A,07/22/2024,05/26/2025,Cycle Inspection / Initial Inspection,40.781853204912,-73.981035503216,107.0,6.0,16300.0,1030859.0,1011680010.0,MN12,5,3,lepainquotidien,True,40.7038599,-74.0107814,3329106880,False,True,9027.265380490671,low
